,year_ceremony,category,name,film,oscar,golden_globe,sag,cca
2191,2008,Actor In A Leading Role - Musical Or Comedy,Johnny Depp,Sweeney Todd: The Demon Barber Of Fleet Street,No,Winner,No,No
2192,2008,Actor In A Leading Role - Musical Or Comedy,Ryan Gosling,Lars And The Real Girl,No,Nominee,No,No
2193,2008,Actor In A Leading Role - Musical Or Comedy,Tom Hanks,Charlie Wilson'S War,No,Nominee,No,No
2194,2008,Actor In A Leading Role - Musical Or Comedy,Philip Seymour Hoffman,"Savages, The",No,Nominee,No,No
2195,2008,Actor In A Leading Role - Musical Or Comedy,John C. Reilly,Walk Hard: The Dewey Cox Story,No,Nominee,No,No
2196,2008,Actress In A Supporting Role,Cate Blanchett,I'M Not There,No,Winner,No,No
2197,2008,Actress In A Supporting Role,Julia Roberts,Charlie Wilson'S War,No,Nominee,No,No
2198,2008,Actress In A Supporting Role,Saoirse Ronan,Atonement,No,Nominee,No,No
2199,2008,Actress In A Supporting Role,Amy Ryan,Gone Baby Gone,No,Nominee,No,No
2200,2008,Actress In A Supporting Role,Tilda Swinton,Michael Clayton,No,Nominee,No,No
2201,2008,Actor In A Supporting Role,Javier Bardem,No Country For Old Men,No,Winner,No,No
2202,2008,Actor In A Supporting Role,Casey Affleck,The Assination Of Jesse James By The Coward Robert Ford,No,Nominee,No,No
2203,2008,Actor In A Supporting Role,Philip Seymour Hoffman,Charlie Wilson'S War,No,Nominee,No,No
2204,2008,Actor In A Supporting Role,John Travolta,Hairspray,No,Nominee,No,No
2205,2008,Actor In A Supporting Role,Tom Wilkinson,Michael Clayton,No,Nominee,No,No
2206,2008,Directing,Julian Schnabel,The Diving Bell And The Butterfly,No,Winner,No,No
2207,2008,Directing,Ridley Scott,American Gangster,No,Nominee,No,No
2208,2008,Directing,Joe Wright,Atonement,No,Nominee,No,No
2209,2008,Directing,Tim Burton,Sweeney Todd: The Demon Barber Of Fleet Street,No,Nominee,No,No
2210,2008,Directing,"Ethan Coen, Joel Coen",No Country For Old Men,No,Nominee,No,No
2211,2008,Writing (Original Screenplay),"Joel Coen, Ethan Coen",No Country For Old Men,No,Winner,No,No
2212,2008,Writing (Original Screenplay),Diablo Cody,Juno,No,Nominee,No,No
2213,2008,Writing (Original Screenplay),Christopher Hampton,Atonement,No,Nominee,No,No
2214,2008,Writing (Original Screenplay),Ronald Harwood,The Diving Bell And The Butterfly,No,Nominee,No,No
2215,2008,Writing (Original Screenplay),Aaron Sorkin,Charlie Wilson'S War,No,Nominee,No,No
2216,2009,Actress In A Leading Role - Drama,Kate Winslet,Revolutionary Road,No,Winner,No,No
2217,2009,Actress In A Leading Role - Drama,Meryl Streep,Doubt,No,Nominee,No,No
2218,2009,Actress In A Leading Role - Drama,Anne Hathaway,Rachel Getting Married,No,Nominee,No,No
2219,2009,Actress In A Leading Role - Drama,Angelina Jolie,Changeling,No,Nominee,No,No
2220,2009,Actress In A Leading Role - Drama,Kristin Scott Thomas,I'Ve Loved You So Long,No,Nominee,No,No
2221,2009,Actor In A Leading Role - Drama,Mickey Rourke,The Wrestler,No,Winner,No,No
2222,2009,Actor In A Leading Role - Drama,Brad Pitt,The Curious Case Of Benjamin Button,No,Nominee,No,No
2223,2009,Actor In A Leading Role - Drama,Leonardo DiCaprio,Revolutionary Road,No,Nominee,No,No
2224,2009,Actor In A Leading Role - Drama,Frank Langella,Frost/Nixon,No,Nominee,No,No
2225,2009,Actor In A Leading Role - Drama,Sean Penn,Milk,No,Nominee,No,No
2226,2009,Actress In A Leading Role - Musical Or Comedy,Sally Hawkins,Happy-Go-Lucky,No,Winner,No,No
2227,2009,Actress In A Leading Role - Musical Or Comedy,Rebecca Hall,Vicky Cristina Barcelona,No,Nominee,No,No
2228,2009,Actress In A Leading Role - Musical Or Comedy,Frances McDormand,Burn After Reading,No,Nominee,No,No
2229,2009,Actress In A Leading Role - Musical Or Comedy,Meryl Streep,Mamma Mia!,No,Nominee,No,No
2230,2009,Actress In A Leading Role - Musical Or Comedy,Emma Thompson,Last Chance Harvey,No,Nominee,No,No
2231,2009,Actor In A Leading Role - Musical Or Comedy,Colin Farrell,In Bruges,No,Winner,No,No
2232,2009,Actor In A Leading Role - Musical Or Comedy,Javier Bardem,Vicky Cristina Barcelona,No,Nominee,No,No
2233,2009,Actor In A Leading Role - Musical Or Comedy,James Franco,Pineapple Express,No,Nominee,No,No
2234,2009,Actor In A Leading Role - Musical Or Comedy,Brendan Gleeson,In Bruges,No,Nominee,No,No
2235,2009,Actor In A Leading Role - Musical Or Comedy,Dustin Hoffman,Last Chance Harvey,No,Nominee,No,No
2236,2009,Actress In A Supporting Role,Kate Winslet,"Reader, The",No,Winner,No,No
2237,2009,Actress In A Supporting Role,Penélope Cruz,Vicky Cristina Barcelona,No,Nominee,No,No
2238,2009,Actress In A Supporting Role,Viola Davis,Doubt,No,Nominee,No,No
2239,2009,Actress In A Supporting Role,Marisa Tomei,The Wrestler,No,Nominee,No,No
2240,2009,Actress In A Supporting Role,Amy Adams,Doubt,No,Nominee,No,No
2241,2009,Actor In A Supporting Role,Heath Ledger,"Dark Knight, The",No,Winner,No,No
2242,2009,Actor In A Supporting Role,Tom Cruise,Tropic Thunder,No,Nominee,No,No
2243,2009,Actor In A Supporting Role,Robert Downey Jr.,Tropic Thunder,No,Nominee,No,No
2244,2009,Actor In A Supporting Role,Ralph Fiennes,"Duchess, The",No,Nominee,No,No
2245,2009,Actor In A Supporting Role,Philip Seymour Hoffman,Doubt,No,Nominee,No,No
2246,2009,Directing,Danny Boyle,Slumdog Millionaire,No,Winner,No,No
2247,2009,Directing,Stephen Daldry,"Reader, The",No,Nominee,No,No
2248,2009,Directing,David Fincher,The Curious Case Of Benjamin Button,No,Nominee,No,No
2249,2009,Directing,Ron Howard,Frost/Nixon,No,Nominee,No,No
2250,2009,Directing,Sam Mendes,Revolutionary Road,No,Nominee,No,No
2251,2009,Writing (Original Screenplay),Simon Beaufoy,Slumdog Millionaire,No,Winner,No,No
2252,2009,Writing (Original Screenplay),Eric Roth,The Curious Case Of Benjamin Button,No,Nominee,No,No
2253,2009,Writing (Original Screenplay),John Patrick Shanley,Doubt,No,Nominee,No,No
2254,2009,Writing (Original Screenplay),David Hare,"Reader, The",No,Nominee,No,No
2255,2009,Writing (Original Screenplay),Peter Morgan,Frost/Nixon,No,Nominee,No,No
2256,2010,Actress In A Leading Role - Drama,Sandra Bullock,"Blind Side, The",No,Winner,No,No
2257,2010,Actress In A Leading Role - Drama,Emily Blunt,"Young Victoria, The",No,Nominee,No,No
2258,2010,Actress In A Leading Role - Drama,Helen Mirren,"Last Station, The",No,Nominee,No,No
2259,2010,Actress In A Leading Role - Drama,Carey Mulligan,"Education, An",No,Nominee,No,No
2260,2010,Actress In A Leading Role - Drama,Gabourey Sidibe,Precious,No,Nominee,No,No
2261,2010,Actor In A Leading Role - Drama,Jeff Bridges,Crazy Heart,No,Winner,No,No
2262,2010,Actor In A Leading Role - Drama,George Clooney,Up In The Air,No,Nominee,No,No
2263,2010,Actor In A Leading Role - Drama,Colin Firth,A Single Man,No,Nominee,No,No
2264,2010,Actor In A Leading Role - Drama,Morgan Freeman,Invictus,No,Nominee,No,No
2265,2010,Actor In A Leading Role - Drama,Tobey Maguire,Brothers,No,Nominee,No,No
2266,2010,Actress In A Leading Role - Musical Or Comedy,Meryl Streep,Julie & Julia,No,Winner,No,No
2267,2010,Actress In A Leading Role - Musical Or Comedy,Sandra Bullock,"Proposal, The",No,Nominee,No,No
2268,2010,Actress In A Leading Role - Musical Or Comedy,Marion Cotillard,Nine,No,Nominee,No,No
2269,2010,Actress In A Leading Role - Musical Or Comedy,Julia Roberts,Duplicity,No,Nominee,No,No
2270,2010,Actress In A Leading Role - Musical Or Comedy,Meryl Streep,It'S Complicated,No,Nominee,No,No
2271,2010,Actor In A Leading Role - Musical Or Comedy,Robert Downey Jr.,Sherlock Holmes,No,Winner,No,No
2272,2010,Actor In A Leading Role - Musical Or Comedy,Matt Damon,The Informant!,No,Nominee,No,No
2273,2010,Actor In A Leading Role - Musical Or Comedy,Daniel Day-Lewis,Nine,No,Nominee,No,No
2274,2010,Actor In A Leading Role - Musical Or Comedy,Joseph Gordon-Levitt,(500) Days Of Summer,No,Nominee,No,No
2275,2010,Actor In A Leading Role - Musical Or Comedy,Michael Stuhlbarg,"Serious Man, A",No,Nominee,No,No
2276,2010,Actress In A Supporting Role,Mo'Nique,Precious,No,Winner,No,No
2277,2010,Actress In A Supporting Role,Vera Farmiga,Up In The Air,No,Nominee,No,No
2278,2010,Actress In A Supporting Role,Anna Kendrick,Up In The Air,No,Nominee,No,No
2279,2010,Actress In A Supporting Role,Julianne Moore,A Single Man,No,Nominee,No,No
2280,2010,Actress In A Supporting Role,Penélope Cruz,Nine,No,Nominee,No,No
2281,2010,Actor In A Supporting Role,Christoph Waltz,Inglourious Basterds,No,Winner,No,No
2282,2010,Actor In A Supporting Role,Matt Damon,Invictus,No,Nominee,No,No
2283,2010,Actor In A Supporting Role,Woody Harrelson,"Messenger, The",No,Nominee,No,No
2284,2010,Actor In A Supporting Role,Christopher Plummer,"Last Station, The",No,Nominee,No,No
2285,2010,Actor In A Supporting Role,Stanley Tucci,"Lovely Bones, The",No,Nominee,No,No
2286,2010,Directing,James Cameron,Avatar,No,Winner,No,No
2287,2010,Directing,Kathryn Bigelow,"Hurt Locker, The",No,Nominee,No,No
2288,2010,Directing,Jason Reitman,Up In The Air,No,Nominee,No,No
2289,2010,Directing,Quentin Tarantino,Inglourious Basterds,No,Nominee,No,No
2290,2010,Directing,Clint Eastwood,Invictus,No,Nominee,No,No
2291,2010,Writing (Original Screenplay),"Jason Reitman, Sheldon Turner",Up In The Air,No,Winner,No,No
2292,2010,Writing (Original Screenplay),"Neill Blomkamp, Terri Tatchell",District 9,No,Nominee,No,No
2293,2010,Writing (Original Screenplay),Mark Boal,"Hurt Locker, The",No,Nominee,No,No
2294,2010,Writing (Original Screenplay),Nancy Meyers,It'S Complicated,No,Nominee,No,No
2295,2010,Writing (Original Screenplay),Quentin Tarantino,Inglourious Basterds,No,Nominee,No,No
2296,2011,Actress In A Leading Role - Drama,Natalie Portman,Black Swan,No,Winner,No,No
2297,2011,Actress In A Leading Role - Drama,Halle Berry,Frankie And Alice,No,Nominee,No,No
2298,2011,Actress In A Leading Role - Drama,Nicole Kidman,Rabbit Hole,No,Nominee,No,No
2299,2011,Actress In A Leading Role - Drama,Jennifer Lawrence,Winter'S Bone,No,Nominee,No,No
2300,2011,Actress In A Leading Role - Drama,Michelle Williams,Blue Valentine,No,Nominee,No,No
2301,2011,Actor In A Leading Role - Drama,Colin Firth,The King'S Speech,No,Winner,No,No
2302,2011,Actor In A Leading Role - Drama,Ryan Gosling,Blue Valentine,No,Nominee,No,No
2303,2011,Actor In A Leading Role - Drama,Mark Wahlberg,"Fighter, The",No,Nominee,No,No
2304,2011,Actor In A Leading Role - Drama,Jesse Eisenberg,The Social Network,No,Nominee,No,No
2305,2011,Actor In A Leading Role - Drama,James Franco,127 Hours,No,Nominee,No,No
2306,2011,Actress In A Leading Role - Musical Or Comedy,Annette Bening,"Kids Are All Right, The",No,Winner,No,No
2307,2011,Actress In A Leading Role - Musical Or Comedy,Anne Hathaway,Love & Other Drugs,No,Nominee,No,No
2308,2011,Actress In A Leading Role - Musical Or Comedy,Angelina Jolie,"Tourist, The",No,Nominee,No,No
2309,2011,Actress In A Leading Role - Musical Or Comedy,Julianne Moore,"Kids Are All Right, The",No,Nominee,No,No
2310,2011,Actress In A Leading Role - Musical Or Comedy,Emma Stone,Easy A,No,Nominee,No,No
2311,2011,Actor In A Leading Role - Musical Or Comedy,Paul Giamatti,Barney'S Version,No,Winner,No,No
2312,2011,Actor In A Leading Role - Musical Or Comedy,Johnny Depp,Alice In Wonderland,No,Nominee,No,No
2313,2011,Actor In A Leading Role - Musical Or Comedy,Johnny Depp,"Tourist, The",No,Nominee,No,No
2314,2011,Actor In A Leading Role - Musical Or Comedy,Jake Gyllenhaal,Love & Other Drugs,No,Nominee,No,No
2315,2011,Actor In A Leading Role - Musical Or Comedy,Kevin Spacey,Casino Jack,No,Nominee,No,No
2316,2011,Actress In A Supporting Role,Melissa Leo,"Fighter, The",No,Winner,No,No
2317,2011,Actress In A Supporting Role,Helena Bonham Carter,The King'S Speech,No,Nominee,No,No
2318,2011,Actress In A Supporting Role,Mila Kunis,Black Swan,No,Nominee,No,No
2319,2011,Actress In A Supporting Role,Jacki Weaver,Animal Kingdom,No,Nominee,No,No
2320,2011,Actress In A Supporting Role,Amy Adams,"Fighter, The",No,Nominee,No,No
2321,2011,Actor In A Supporting Role,Christian Bale,"Fighter, The",No,Winner,No,No
2322,2011,Actor In A Supporting Role,Michael Douglas,Wall Street: Money Never Sleeps,No,Nominee,No,No
2323,2011,Actor In A Supporting Role,Andrew Garfield,The Social Network,No,Nominee,No,No
2324,2011,Actor In A Supporting Role,Jeremy Renner,"Town, The",No,Nominee,No,No
2325,2011,Actor In A Supporting Role,Geoffrey Rush,The King'S Speech,No,Nominee,No,No
2326,2011,Directing,David Fincher,The Social Network,No,Winner,No,No
2327,2011,Directing,Darren Aronofsky,Black Swan,No,Nominee,No,No
2328,2011,Directing,Tom Hooper,The King'S Speech,No,Nominee,No,No
2329,2011,Directing,Christopher Nolan,Inception,No,Nominee,No,No
2330,2011,Directing,David O. Russell,"Fighter, The",No,Nominee,No,No
2331,2011,Writing (Original Screenplay),Aaron Sorkin,The Social Network,No,Winner,No,No
2332,2011,Writing (Original Screenplay),"Danny Boyle, Simon Beaufoy",127 Hours,No,Nominee,No,No
2333,2011,Writing (Original Screenplay),"Lisa Cholodenko, Stuart Blumberg","Kids Are All Right, The",No,Nominee,No,No
2334,2011,Writing (Original Screenplay),Christopher Nolan,Inception,No,Nominee,No,No
2335,2011,Writing (Original Screenplay),David Seidler,The King'S Speech,No,Nominee,No,No
2336,2012,Actress In A Leading Role - Drama,Meryl Streep,"Iron Lady, The",No,Winner,No,No
2337,2012,Actress In A Leading Role - Drama,Glenn Close,Albert Nobbs,No,Nominee,No,No
2338,2012,Actress In A Leading Role - Drama,Viola Davis,The Help,No,Nominee,No,No
2339,2012,Actress In A Leading Role - Drama,Rooney Mara,The Girl With The Dragon Tattoo,No,Nominee,No,No
2340,2012,Actress In A Leading Role - Drama,Tilda Swinton,We Need To Talk About Kevin,No,Nominee,No,No
2341,2012,Actor In A Leading Role - Drama,George Clooney,"Descendants, The",No,Winner,No,No
2342,2012,Actor In A Leading Role - Drama,Ryan Gosling,"Ides Of March, The",No,Nominee,No,No
2343,2012,Actor In A Leading Role - Drama,Brad Pitt,Moneyball,No,Nominee,No,No
2344,2012,Actor In A Leading Role - Drama,Leonardo DiCaprio,J. Edgar,No,Nominee,No,No
2345,2012,Actor In A Leading Role - Drama,Michael Fassbender,Shame,No,Nominee,No,No
2346,2012,Actress In A Leading Role - Musical Or Comedy,Michelle Williams,My Week With Marilyn,No,Winner,No,No
2347,2012,Actress In A Leading Role - Musical Or Comedy,Jodie Foster,Carnage,No,Nominee,No,No
2348,2012,Actress In A Leading Role - Musical Or Comedy,Charlize Theron,Young Adult,No,Nominee,No,No
2349,2012,Actress In A Leading Role - Musical Or Comedy,Kristen Wiig,Bridesmaids,No,Nominee,No,No
2350,2012,Actress In A Leading Role - Musical Or Comedy,Kate Winslet,Carnage,No,Nominee,No,No
2351,2012,Actor In A Leading Role - Musical Or Comedy,Jean Dujardin,The Artist,No,Winner,No,No
2352,2012,Actor In A Leading Role - Musical Or Comedy,Brendan Gleeson,"Guard, The",No,Nominee,No,No
2353,2012,Actor In A Leading Role - Musical Or Comedy,Joseph Gordon-Levitt,50/50,No,Nominee,No,No
2354,2012,Actor In A Leading Role - Musical Or Comedy,Ryan Gosling,"Crazy, Stupid, Love.",No,Nominee,No,No
2355,2012,Actor In A Leading Role - Musical Or Comedy,Owen Wilson,Midnight In Paris,No,Nominee,No,No
2356,2012,Actress In A Supporting Role,Octavia Spencer,The Help,No,Winner,No,No
2357,2012,Actress In A Supporting Role,Bérénice Bejo,The Artist,No,Nominee,No,No
2358,2012,Actress In A Supporting Role,Jessica Chastain,The Help,No,Nominee,No,No
2359,2012,Actress In A Supporting Role,Janet McTeer,Albert Nobbs,No,Nominee,No,No
2360,2012,Actress In A Supporting Role,Shailene Woodley,"Descendants, The",No,Nominee,No,No
2361,2012,Actor In A Supporting Role,Christopher Plummer,Beginners,No,Winner,No,No
2362,2012,Actor In A Supporting Role,Albert Brooks,Drive,No,Nominee,No,No
2363,2012,Actor In A Supporting Role,Jonah Hill,Moneyball,No,Nominee,No,No
2364,2012,Actor In A Supporting Role,Viggo Mortensen,"Dangerous Method, A",No,Nominee,No,No
2365,2012,Actor In A Supporting Role,Kenneth Branagh,My Week With Marilyn,No,Nominee,No,No
2366,2012,Directing,Martin Scorsese,Hugo,No,Winner,No,No
2367,2012,Directing,Alexander Payne,"Descendants, The",No,Nominee,No,No
2368,2012,Directing,Woody Allen,Midnight In Paris,No,Nominee,No,No
2369,2012,Directing,George Clooney,"Ides Of March, The",No,Nominee,No,No
2370,2012,Directing,Michel Hazanavicius,The Artist,No,Nominee,No,No
2371,2012,Writing (Original Screenplay),Woody Allen,Midnight In Paris,No,Winner,No,No
2372,2012,Writing (Original Screenplay),"George Clooney, Grant Heslov, Beau Willimon","Ides Of March, The",No,Nominee,No,No
2373,2012,Writing (Original Screenplay),Michel Hazanavicius,The Artist,No,Nominee,No,No
2374,2012,Writing (Original Screenplay),"Aaron Sorkin, Steve Zaillian, Stan Chervin",Moneyball,No,Nominee,No,No
2375,2012,Writing (Original Screenplay),"Nat Faxon, Jim Rash, Alexander Payne","Descendants, The",No,Nominee,No,No
2376,2013,Actress In A Leading Role - Drama,Jessica Chastain,Zero Dark Thirty,No,Winner,No,No
2377,2013,Actress In A Leading Role - Drama,Marion Cotillard,Rust And Bone,No,Nominee,No,No
2378,2013,Actress In A Leading Role - Drama,Helen Mirren,Hitchcock,No,Nominee,No,No
2379,2013,Actress In A Leading Role - Drama,Naomi Watts,"Impossible, The",No,Nominee,No,No
2380,2013,Actress In A Leading Role - Drama,Rachel Weisz,"Deep Blue Sea, The",No,Nominee,No,No
2381,2013,Actor In A Leading Role - Drama,Daniel Day-Lewis,Lincoln,No,Winner,No,No
2382,2013,Actor In A Leading Role - Drama,Richard Gere,Arbitrage,No,Nominee,No,No
2383,2013,Actor In A Leading Role - Drama,Joaquin Phoenix,"Master, The",No,Nominee,No,No
2384,2013,Actor In A Leading Role - Drama,Denzel Washington,Flight,No,Nominee,No,No
2385,2013,Actor In A Leading Role - Drama,John Hawkes,"Sessions, The",No,Nominee,No,No
2386,2013,Actress In A Leading Role - Musical Or Comedy,Jennifer Lawrence,Silver Linings Playbook,No,Winner,No,No
2387,2013,Actress In A Leading Role - Musical Or Comedy,Emily Blunt,Salmon Fishing In The Yemen,No,Nominee,No,No
2388,2013,Actress In A Leading Role - Musical Or Comedy,Judi Dench,The Best Exotic Marigold Hotel,No,Nominee,No,No
2389,2013,Actress In A Leading Role - Musical Or Comedy,Maggie Smith,Quartet,No,Nominee,No,No
2390,2013,Actress In A Leading Role - Musical Or Comedy,Meryl Streep,Hope Springs,No,Nominee,No,No
2391,2013,Actor In A Leading Role - Musical Or Comedy,Hugh Jackman,Les Misérables,No,Winner,No,No
2392,2013,Actor In A Leading Role - Musical Or Comedy,Bill Murray,Hyde Park On Hudson,No,Nominee,No,No
2393,2013,Actor In A Leading Role - Musical Or Comedy,Bradley Cooper,Silver Linings Playbook,No,Nominee,No,No
2394,2013,Actor In A Leading Role - Musical Or Comedy,Jack Black,Bernie,No,Nominee,No,No
2395,2013,Actor In A Leading Role - Musical Or Comedy,Ewan McGregor,Salmon Fishing In The Yemen,No,Nominee,No,No
2396,2013,Actress In A Supporting Role,Anne Hathaway,Les Misérables,No,Winner,No,No
2397,2013,Actress In A Supporting Role,Amy Adams,"Master, The",No,Nominee,No,No
2398,2013,Actress In A Supporting Role,Helen Hunt,"Sessions, The",No,Nominee,No,No
2399,2013,Actress In A Supporting Role,Nicole Kidman,The Paperboy,No,Nominee,No,No
2400,2013,Actress In A Supporting Role,Sally Field,Lincoln,No,Nominee,No,No
2401,2013,Actor In A Supporting Role,Christoph Waltz,Django Unchained,No,Winner,No,No
2402,2013,Actor In A Supporting Role,Philip Seymour Hoffman,"Master, The",No,Nominee,No,No
2403,2013,Actor In A Supporting Role,Alan Arkin,Argo,No,Nominee,No,No
